,texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
10,I told you I 'll take care of it later .,Tôi đã nói là tôi sẽ lo chuyện đó sau .,Đã bảo là tôi sẽ xử lý sau rồi còn gì .,0.41504578012830107,0.275310224701184,0.2376863352770237,0.09679153739649397,0.6417074799537659
11,Reaper 's parents led the first team of archeologists to Olduvai .,Cha mẹ của Reaper đã dẫn đội đầu tiên của các nhà khảo cổ học đến Olduvui .,Bố mẹ của Reaper là trưởng nhóm khảo cổ ở Olduvai .,0.3333333333333333,0.24253562503633297,0.18710158230410626,0.07036147891341805,0.7807451486587524
12,"She was discovered by Nilver Huarac , and has performed with Alma Bella , Lisette , and her current partner Dilbert Aguilar .","Cô được phát hiện bởi Niver Huarac , và đã biểu diễn với Alma Bella , Lisette và đối tác hiện tại của cô Dilbertō .","Cô được phát hiện bởi Nilver Huarac , và đã biểu diễn cùng Alma Bella , Lisette và đối tác hiện tại của cô Dilbert Aguilar .",0.8512377088598044,0.78900618245281,0.7635793824448327,0.6826835693181336,0.9634444713592529
13,"For the last time , give me your wallet .","Lần cuối cùng , đưa ví cho tôi .","Lần cuối cùng , đưa ví cho tao !",0.7777777777777778,0.7637626158259734,0.7545031759729783,0.7259795291154771,0.8914846777915955
14,"If you have 15.3 grams of 10K gold scrap , USD$ 1,600 divided by 31.1 equals USD$ 51.45 , and that amount multiplied by .4167 ( 10K ) equals USD$ 21.44 per gram  ,  USD$ 21.44 multiplied by 15.3 grams equals USD$ 328.02","Nếu bạn có 15.3 gram vàng phế thải 10K , USD $ 1,600 chia cho 31.1 bằng USD $ 51.45 , và số tiền đó nhân với 0,4167 ( 10K ) bằng USD $ 21,44 / g , USD$ 21,442 nhân với 15,","Nếu bạn có 15,3 gam vàng tạp chất , lấy 1,600 đô la chia cho 31,1 để được 1,17 triệu đồng , và lấy số đó nhân cho 0,4167 ( 10 K ) được 21.44 đô la / gam . 21.44 đô la nhân cho 15,3 gam được 328.02 đô la .",0.33955114905392947,0.19836002744379289,0.12750661180679554,0.03544595610375549,0.8057076930999756
15,I 'm afraid you are responsible .,Tôi e là anh phải chịu trách nhiệm .,Tôi sợ rằng ông phải có trách nhiệm .,0.5555555555555556,0.372677996249965,0.324021806968994,0.13485111859503685,0.8431111574172974
16,"An old villain can be all that , but might also be twisted that way by life 's circumstances - giving him a lot more depth .","Một nhân vật phản diện cũ có thể là tất cả những điều đó , nhưng cũng có thể bị bóp méo theo cách đó bởi hoàn cảnh của cuộc sống - tạo cho anh ta nhiều sâu sắc hơn .","Một kẻ ác già dặn cũng có mọi tính chất như vậy , nhưng có thể biến đổi tuỳ theo hoàn cảnh , tạo thêm chiều sâu cho tính cách của nhân vật .",0.43902439024390244,0.23426064283290912,0.08865549840812909,0.02466820872348806,0.7878678441047668
17,Take care of shallow water .,Chăm sóc nước nông .,Dọn dẹp khu vực trũng thấp .,0.13406400920712788,0.04739878501170794,0.050933309178549706,0.036015288308423515,0.6138445138931274
18,"Launched in 2004 , the Girl Detective series features Nancy driving a hybrid electric vehicle and using a cell phone .","Được khởi động vào năm 2004 , loạt phim trinh thám Girl có Nancy lái một chiếc xe điện và sử dụng điện thoại di động .","Từ năm 2004 , Nancy trong loạt truyện Nữ thám tử đã lái xe hơi hybrid chạy điện hiện đại cũng như sử dụng điện thoại di động .",0.5502832034922549,0.3965212505032374,0.3726405548219887,0.2713708847557909,0.8365198969841003
19,How was this possible ?,Sao có thể như vậy được ?,Điều này xảy ra thế nào ?,0.14285714285714285,0.048795003647426664,0.051070565444162705,0.033031643180138064,0.613758385181427
20,"my mama does n't say "" yes "" she says , "" ah ha "" and suddenly the sky in her mouth becomes a Hector Lavoe song .","Mẹ tôi không nói "" có "" bà nói "" ah ha "" và đột nhiên bầu trời trong miệng bà trở thành một bài hát Hector Lavoe .","mẹ không nói "" có "" mẹ nói "" à ha "" và bầu trời ngôn ngữ từ miệng bà bỗng thành bản hoà ca Hector Lavoe",0.5862068965517241,0.4575583087556493,0.3672062045405874,0.2210097542933647,0.8614810705184937
21,A lobule of the lung enclosed in septa and supplied by a terminal bronchiole that branches into the respiratory bronchioles .,Một chiếc lobule của phổi được bao bọc trong septa và được cung cấp bởi một bronochile cuối cùng mà nhánh vào bronchiles hô hấp .,Một tiểu thuỳ của phổi được bao bọc trong vách ngăn và được cung cấp bởi một phế quản cuối phân nhánh vào các tiểu phế quản hô hấp .,0.6265644024633994,0.5285392725473105,0.48706199540355294,0.37648270828010016,0.7521592378616333
22,"I mean , I can get him fixed .","Ý tôi là , tôi có thể chữa cho anh ta .","Ý tôi là , tôi có thể đưa nó đi sửa .",0.6666666666666666,0.6030226891555271,0.5900468726392808,0.5331675363405771,0.8688446283340454
23,"Yes , now that 's all I remember !","Phải , đó là tất cả những gì tôi nhớ !","Phải , bây giờ tôi chỉ nhớ có bao nhiêu đó !",0.4980549361539613,0.2132543830616615,0.1231224754665178,0.04790437745835816,0.7337524890899658
24,Where did you find it ?,Anh tìm thấy nó ở đâu ?,Anh tìm thấy nó ở đâu vậy ?,0.8668778997501817,0.7913476338264609,0.7833126070993585,0.7289545183625967,0.9458843469619751
25,Learn to beatbox .,Học chơi beatbox .,Luyện beatbox .,0.5,0.408248290463863,0.25406637407730737,0.16990442448471224,0.8639846444129944
26,"Little wog , let me tell you something .","Nhóc con , để tôi nói cho cậu điều này .","Nhóc con , để tôi nói cậu nghe .",0.7272727272727273,0.6030226891555273,0.585525107475663,0.49616830003403634,0.9140346050262451
27,"For example , use regional terms such as "" soda "" versus "" pop "" to establish geography .","Ví dụ , sử dụng các thuật ngữ khu vực như "" soda "" so với "" pop "" để thiết lập địa lý .","Ví dụ , sử dụng từ ngữ địa phương như "" trái thơm "" thay cho "" quả dứa "" để tạo sự khác nhau về địa lý .",0.5112862733797269,0.3810902877465368,0.3238852969102355,0.20207158563866,0.8223040103912354
28,"After the 1964 Tokyo Olympics , Nintendo 's stock price plummeted to its lowest recorded level of ¥ 60 .","Sau Thế vận hội Tokyo 1964 , giá cổ phiếu của Nintendo giảm xuống mức thấp nhất được ghi nhận là ō 60 .","Sau Thế vận hội Tokyo 1964 , giá cổ phiếu của Nintendo đã giảm mạnh xuống mức thấp nhất được ghi nhận là ¥ 60 .",0.8817092306864348,0.8186155175284688,0.7929537494923551,0.7241789447090418,0.9276903867721558
29,Mark the shadow 's new location .,Đánh dấu vị trí mới của cái bóng .,Đánh dấu vị trí mới của bóng cọc .,0.8888888888888888,0.7453559924999299,0.7288434092860623,0.631196907822589,0.9032930135726929
30,We have a situation where private companies are applying censorship standards that are often quite arbitrary and generally more narrow than the free speech constitutional standards that we have in democracies .,Chúng ta có một tình huống mà các công ty tư nhân đang áp dụng các tiêu chuẩn kiểm duyệt thường khá tuỳ ý và nói chung hẹp hơn so với các tiêu chuẩn hiến pháp tự do ngôn luận mà chúng ta có trong các nền dân chủ .,Chúng ta có một tình huống là những công ty tư nhân đang áp dụng các tiêu chuẩn kiểm duyệt một cách khá tuỳ tiện và thông thường là hẹp hơn so với những tiêu chuẩn hiến pháp về tự do ngôn luận mà chúng ta đang có ở các nền dân chủ .,0.7938800578925067,0.7025295509923928,0.6653009746548117,0.5579902126238394,0.9682270884513855
31,David got ammonium nitrate instead .,David đã có natri amoni thay thế .,David đã có được Nitrat amoni .,0.625,0.42257712736425823,0.3693049977965303,0.1561969968460128,0.7927049398422241
32,- The water system plans ?,- Kế hoạch hệ thống nước ?,- Còn hệ thống nước ?,0.7142857142857143,0.5976143046671969,0.5651887140592688,0.4347208719449914,0.8819325566291809
33,"For the Skey test , start by purchasing a gold tester or gold verification pen employing the Skey method .","Đối với xét nghiệm Skey , hãy bắt đầu bằng cách mua một máy thử vàng hoặc bút xác định vàng sử dụng phương pháp Skey .","Đối với phép thử Skey , đầu tiên bạn cần mua một cây bút thử vàng dùng cho phương pháp này .",0.48148148148148145,0.3042903097250923,0.11555904816512463,0.03524570878135214,0.8428762555122375
34,"Be careful to avoid : Fatty and greasy foods , especially fried food .","Cẩn thận tránh : Thức ăn béo và béo , đặc biệt là thức ăn chiên .","Hãy cẩn thận để tránh : Thực phẩm giàu chất béo và mỡ , đặt biệt là thức ăn chiên rán .",0.5260156355389275,0.38339648334549553,0.3276406712630808,0.2197557340479694,0.8076450228691101
35,The blue numbers represent the lowest ratings and the red numbers represent the highest ratings NR denotes that the drama did not rank in the Top 20 daily programs on that date .,Các số xanh biểu thị xếp hạng thấp nhất và các số đỏ đại diện cho xếp hạng NR cao nhất cho thấy rằng bộ phim đã không xếp hạng trong các chương trình hàng ngày hàng ngày hàng năm vào ngày đó .,Những con số màu xanh đại diện thấp nhất và đánh giá của những con số đỏ đại diện cho các đánh giá cao nhất NR chứng tỏ rằng kịch đã không phải là thứ hạng trong Top 20 chương trình hàng ngày vào ngày đó .,0.5731919734978325,0.4321713354908384,0.3715013800830163,0.2345857856430709,0.8218565583229065
36,The components do n't really matter .,Các thành phần không thực sự quan trọng .,Nhiều thành phần không quá quan trọng .,0.6666666666666666,0.5773502691896257,0.5019724248795793,0.19960198807747329,0.8120259642601013
37,To get back my i Pod ?,Để lấy lại i Pod của tôi ?,Để lấy lại iPod à ?,0.5,0.3779644730092272,0.3303164318013807,0.1477219991186121,0.7998772263526917
38,Paraldehyde has a hot burning taste and can upset the stomach .,Paraldehyde có vị nóng và có thể gây khó chịu cho dạ dày .,Paraldehyd có vị nóng bỏng và có thể gây khó chịu cho dạ dày .,0.8645582954394498,0.8252989457182859,0.8007819455244504,0.7285959997974691,0.9384050369262695
39,Because you shot it !,Bởi vì anh đã bắn nó !,Bởi vì anh đã bắn nó !,1.0,1.0,1.0,1.0,1.0
40,We preserve the anonymity of all of our volunteers .,Chúng tôi bảo vệ sự ẩn danh của tất cả những người tình nguyện .,Chúng tôi đảm bảo tính nặc danh cho mọi tình nguyện viên .,0.4666666666666667,0.25819888974716115,0.12437784916565828,0.045466972369917126,0.8064767122268677
41,Go look after the horses .,Đi coi chừng mấy con ngựa .,Đi coi chừng ngựa đi .,0.7142857142857143,0.48795003647426655,0.4294505540697664,0.18575057999133598,0.914109468460083
42,But that thought is actually an expression of a sort of seductive line of argument that 's in the air .,Nhưng suy nghĩ đó thực sự là một biểu hiện của một dòng tranh luận hấp dẫn trong không khí .,Nhưng suy nghĩ đó thực ra là sự biểu lộ cho lời lập luận đầy cám dỗ trong không trung .,0.5714285714285714,0.3779644730092272,0.33694412725448925,0.22374677077485583,0.8152239322662354
43,He should trust me above the Northman .,Ông ấy nên tin tôi hơn cả người phương Bắc .,Hắn nên tin ta hơn tên phương bắc .,0.45454545454545453,0.21320071635561047,0.12309149097933275,0.05012578715739066,0.7773380279541016
44,It 's bad enough that this charlatan has wasted our time once .,Thật tệ khi tên bịp bợm này lại lãng phí thời gian của chúng ta .,Thằng bịp bợm đó từng làm mất thời gian của ta đã là tệ lắm rồi .,0.4697065314067379,0.297068494220541,0.22965033699279608,0.08087955402920874,0.7891970872879028
45,"Firefox , the desktop web browser ; Firefox for Android , a project for Android smartphones and tablet computers ; Firefox for iOS , a project for iOS smartphones and tablets ; Safari , the default web browser for iOS ; Mobile browser","Firefox , trình duyệt web desktop ; Firefox cho Android , một dự án cho hệ thống điện thoại và máy tính bảng Android ; Firefox cho iOS , một dự án cho điện thoại thông minh và máy tính bảng iOS ; Safari , trình duyệt web mặc định cho iOS ; trình","Firefox , trình duyệt web trên máy tính để bàn ; Firefox cho Android , một dự án cho điện thoại thông minh và máy tính bảng Android ; Firefox cho iOS , một dự án cho điện thoại thông minh và máy tính bảng iOS ; Safari , trình duyệt web mặc định cho iOS ; Trình duyệt di động",0.8133525108185111,0.787465744143177,0.773432943884194,0.7373135465992271,0.9677309989929199
46,Andrzeja Górska - Polish nun ( Commander 's Cross ) Tadeusz Isakowicz - Zaleski - Polish priest Ignacy Jeż - Polish Catholic Bishop Michał Józefczyk - Polish priest Wojciech Lemański - Polish priest Lawrence Wnuk - Polish priest,Arzeja Górska-Ba Lan Nữ tu ( Thánh giá Tư lệnh ) Tadeusz Isakowicz-Zleski-Ba Lan linh mục Ignacy Jeń-Ba Lan Giám mục Công giáo Michał Józefczyk-Ba,Andrzeja Górska - nữ tu người Ba Lan ( Thập tự giá chỉ huy ) Tadeusz Isakowicz-Zaleski - linh mục người Ba Lan Ignacy Jeż - Giám mục Công giáo Ba Lan Michał Józefchot - linh mục người Ba Lan Wojciech Lemański - linh mục người Ba Lan Lawrence Wnuk - linh mục người Ba Lan,0.18520589948099236,0.10566817596747277,0.0849337031608183,0.04384594111818143,0.8867508172988892
47,Spray the tray of the cage liberally with the cage cleaner .,Dùng máy rửa lồng xịt tự do vào khay .,"Sau đó , bạn có thể xịt một lượng lớn thuốc làm sạch quanh lồng .",0.16464349082820792,0.03168565458332851,0.032632535121965026,0.015243896465019207,0.6358572244644165
48,"And when the bubble burst , it could n't refinance its loans .","Và khi bong bóng vỡ , nó không thể tái cấp vốn cho các khoản vay .","Và khi bong bóng nổ tung , nó không thể tái cấp vốn cho các khoản vay .",0.8874100177457646,0.8556434357576915,0.8366875494744672,0.7809325628873461,0.9718908667564392
49,"In order to get the best possible signal , try to place your router in a central location .","Để có được tín hiệu tốt nhất có thể , bạn nên đặt bộ định tuyến ở vị trí trung tâm .","Để có được tín hiệu tốt nhất có thể , hãy cố đặt bộ định tuyến ở vị trí trung tâm .",0.9090909090909091,0.8827348295047495,0.8676397824038735,0.8232490471721702,0.9652339816093445
50,2015 : Uganda Press Photo Award 's top creative prize and was a runner - up in its portrait and daily life categories ; 2016 : Rencontres d'Arles Discovery Award ; 2017 : Okay Africa named her among Uganda 's best emerging artists,2015 : Giải thưởng hình ảnh hàng đầu của Uganda và là một vận động viên chạy đua trong các loại hình chân dung và cuộc sống hàng ngày ; 2016 : Rencontres d ' Arles Discovery ; 2017 : Được rồi châu Phi đặt tên cho cô trong số các nghệ sĩ nổi tiếng nhất Uganda,2015 : Giải thưởng sáng tạo hàng đầu của Uganda Press Photo Award và là người về nhì trong các hạng mục chân dung và cuộc sống hàng ngày ; 2016 : Rencontres d'Arles Discovery Award ; 2017 : Okay Africa đưa tên bà vào danh sách các nghệ sĩ mới nổi xuất sắc nhất của Uganda,0.5964912280701754,0.4840824718981234,0.4418682903316607,0.3298324503817967,0.8614081740379333
51,Never once seen a banger that could quit .,Chưa bao giờ thấy một tên cướp nào có thể bỏ cuộc .,Không có gã mua súng nào dừng lại được .,0.23076923076923078,0.04385290096535146,0.044817277225980175,0.020448007360218394,0.6726230382919312
52,What are you in America doing about it ?,Anh đang làm gì ở Mỹ ?,Vậy mọi người ở Mỹ đang làm gì để đối phó với điều đó ?,0.27334847770626036,0.20877334836498115,0.1660313329013559,0.06861384451045821,0.6776777505874634
53,I 'll call if we need you .,Tôi sẽ gọi nếu chúng tôi cần .,Tôi sẽ gọi nếu cần .,0.75,0.6546536707079771,0.5721248424548514,0.4111336169005197,0.9132477641105652
54,He was nominated for the Nobel Prize in Literature sixteen times .,Ông được đề cử giải Nobel trong Văn học 16 lần .,Ông đã được đề cử giải Nobel văn học mười sáu lần .,0.6900333109719925,0.537190204027976,0.4841880519054263,0.3572281085191041,0.9045609831809998
55,"It explains race , culture , capitalism and how democracy destroyed western civilization .","Nó giải thích chủng tộc , văn hoá , chủ nghĩa tư bản và chế độ dân chủ phá huỷ nền văn minh phương Tây .","Nó diễn giải về các giống loài , văn hoá , chủ nghĩa tư bản và cách nền dân chủ huỷ diệt văn minh phương Tây .",0.7402067033563517,0.6085921717019751,0.5758013985730495,0.4721707622811354,0.9076921939849854
56,"Simply put , are you still willing to put in the energy to keep this relationship going ?","Nói một cách đơn giản , bạn có sẵn sàng tiếp tục nỗ lực để duy trì mối quan hệ này không ?",Hãy tự hỏi liệu bạn còn sẵn sàng dành tâm trí để giữ gìn mối quan hệ này ?,0.391304347826087,0.26673253468463226,0.22691820504194937,0.13566979610140004,0.7515442371368408
57,Their sole purpose is to make our lives better .,Mục đích duy nhất của chúng là làm cho cuộc sống của chúng ta tốt đẹp hơn .,Mục đích duy nhất của chúng là làm cho cuộc sống của chúng ta tốt hơn .,0.9444444444444444,0.9128709291752768,0.8942411174498986,0.8578928092681435,0.973991870880127
58,"If you 're not having any luck getting rid of the bats on your own , or you suspect you might be housing an entire bat colony , your best bet is to have the problem dealt with professionally .","Nếu bạn không có bất kỳ may mắn nào để tự giải quyết những con dơi , hoặc nghi ngờ rằng bạn đang ở trong một đàn dơi , tốt nhất là bạn nên giải quyết vấn đề một cách chuyên nghiệp .","Nếu chẳng may không tự xua đuổi được lũ dơi hoặc nghi ngờ có cả tổ dơi trong nhà , tốt nhất là bạn nên nhờ dịch vụ chuyên nghiệp xử lý .",0.46511627906976744,0.2976467318242718,0.2662486908973058,0.16871838589669064,0.7859735488891602
59,"With her company Reinaudi created several characters that she would later include in her published stories , such as the little dog Rito , Marimonia , and Sonio .","Với công ty của mình Reinaudi đã tạo ra một số nhân vật mà sau đó cô sẽ bao gồm trong các câu chuyện được xuất bản của mình , chẳng hạn như chú chó Rito , Marimiania và Sonio .","Với công ty của mình , Reinaudi đã tạo ra một số nhân vật mà sau này cô sẽ đưa vào những câu chuyện đã xuất bản của mình , chẳng hạn như chú chó nhỏ Rito , Marimonia và Sonio .",0.809286902791252,0.730141221820261,0.6816670034479271,0.575416887603291,0.9611520767211914
60,"When you 're beginning a new enterprise , it might feel presumptuous to speak of your career like it 's the real deal .","Khi bắt đầu một doanh nghiệp mới , bạn có thể cảm thấy tự phụ khi nói về sự nghiệp của mình như thể đó là một thoả thuận thực sự .","Khi bắt đầu một doanh nghiệp mới , có thể bạn cảm thấy rằng sẽ là quá tự tin nếu bạn nói về sự nghiệp của mình như thể mọi chuyện đã thành công thật sự .",0.6682385369589239,0.5598608718862901,0.5173962862137483,0.42172204132652696,0.9080044627189636
61,Notice how the stick casts a shadow - that 's the shadow you 'll use to find your direction .,Chú ý cách mà cây gậy tạo ra bóng râm - đó là cái bóng mà bạn sẽ dùng để tìm hướng đi của bạn .,Quan sát bóng của chiếc cọc vừa cắm - đó là cái bóng mà bạn sẽ dùng để tìm hướng .,0.5769230769230769,0.5038314736557788,0.49701479196887877,0.4510435791890569,0.8048808574676514
62,"The cap is small , but sometimes fitting it can be uncomfortable .","Mũ nhỏ , nhưng đôi khi có thể không thoải mái .","Cái mũ cầu nhỏ , nhưng đôi khi cho vào sẽ khá khó chịu .",0.38940039153570244,0.3320817696982678,0.3164889284276299,0.25841212796263957,0.6889282464981079
63,"However , Steve Key of Computer And Video Games disliked the Dreamcast release 's low - resolution backgrounds , which he thought made the characters stand out too much from the environments , and thus lessened the game 's atmosphere .","Tuy nhiên , Steve Key of computer and Video Games không thích nền tảng của bản phát hành Dreamcast , mà ông nghĩ rằng làm cho các nhân vật nổi bật quá nhiều so với môi trường , và do đó làm giảm bầu không khí của trò chơi .","Tuy nhiên , Steve Key của Computer And Video Games không thích hình nền độ phân giải thấp trên phiên bản Dreamcast , và cho rằng nó làm các nhân vật nổi bật quá nhiều so với cảnh quan xung quanh , và do đó giảm bớt bầu không khí của trò chơi .",0.7015684232538432,0.5748244095756905,0.5394824369643219,0.42685606550933447,0.9326385259628296
64,"BG : So you 're basically pleading for rehabilitating growth , but the only way for that happen without compromising the capacity of the earth , to take us on a long journey , is for economic growth somehow to decouple from the underlying use of resources .","BG : Vì vậy về cơ bản , bạn đang cầu xin cho sự phục hồi tăng trưởng , nhưng cách duy nhất để điều đó xảy ra mà không ảnh hưởng đến khả năng của trái đất , để đưa chúng ta đi trong một cuộc hành trình dài , là để tăng trưởng kinh tế bằng cách nào đó","BG : Vậy cơ bản là bạn đang đề xuất khôi phục tăng trưởng , nhưng cách duy nhất để điều đó xảy ra mà không vượt quá sức chịu đựng của trái đất và đưa chúng ta đi một chặng đường dài , là tách biệt tăng trưởng kinh tế với việc sử dụng tài nguyên .",0.5901639344262295,0.5057051561117731,0.463230323135515,0.3636492145635856,0.8982434272766113
65,But what about those more dynamic and unpredictable situations that we now increasingly face ?,Nhưng còn những tình huống năng động và khó đoán hơn mà chúng ta ngày càng phải đối mặt thì sao ?,Nhưng còn những tình huống năng động và khó đoán hơn mà chúng ta hiện đang đối mặt thì sao ?,0.8636363636363636,0.8361424514603951,0.8203292223526538,0.7739321540474097,0.9511479139328003
66,Adding specific details about why you 're thanking the person makes the note much more sincere and personal .,Thêm chi tiết cụ thể về lý do tại sao bạn cảm ơn người đó khiến lời nhắn trở nên chân thành và cá nhân hơn .,Thêm vào chi tiết cụ thể vì sao bạn cảm ơn người đó sẽ làm cho tấm thiếp thêm phần chân thành và nhân cách hoá .,0.5925925925925926,0.47740991602628857,0.4409854699257087,0.32114222563712835,0.8154007792472839
67,You two lovebirds have a nice trip now .,Bây giờ hai con có một chuyến đi vui vẻ .,Bây giờ hai anh bạn thân sẽ có một chuyến đi vui vẻ .,0.6920912606335216,0.6492391512223069,0.620310867452234,0.5341952993984788,0.8612467646598816
68,I am her mother .,Tôi là mẹ nó .,Chị là mẹ nó .,0.8,0.7745966692414834,0.7521206186172787,0.668740304976422,0.8951521515846252
69,"The majority of Louis Latour 's Domaine vineyards are in Aloxe - Corton , the original home of the family .","Phần lớn các vườn nho miền của Louis Latour nằm ở Aloxale-Pton , ngôi nhà ban đầu của gia đình .","Phần lớn những vườn nho của Domaine Louis Latour nằm trong Aloxe-Corton , nơi khởi đầu phát triển của gia đình .",0.6356646365556511,0.4605827866278761,0.3774701427694763,0.20280903279060938,0.8740483522415161
70,"More worrisome , the Vietnamese government persists in criminalizing peaceful dissent , unsanctioned religious activity and efforts to seek sanctuary in Cambodia , by arresting and imprisoning Montagnards who engage in those activities .","Đáng lo ngại hơn , chính phủ Việt Nam kiên trì trong việc hình sự các hoạt động tôn giáo và các nỗ lực tôn giáo không được bãi bỏ nhằm tìm kiếm nơi trú ẩn ở Campuchia , bằng cách bắt giữ và giam giữ người Montagnards tham gia các hoạt động đó .","Chính quyền Việt Nam dai dẳng truy bắt những người chống đối ôn hoà , không thừa nhận những sinh hoạt tôn giáo , và truy lùng những nơi ẩn lánh tại Cambodia , bằng cách bắt giữ và giam cầm những người thiểu số can dự vào những hoạt động này .",0.38181818181818183,0.25226248955475655,0.21880841676189017,0.1465932705841374,0.8503493070602417
71,"List the reasons you might be angry at yourself , then read the list as if you are observer and let the feelings come and go .","Liệt kê lý do khiến bạn tức giận với bản thân , sau đó đọc danh sách như thể bạn là người quan sát và để cảm xúc đến và đi .","Liệt kê danh sách nguyên nhân khiến bạn trở nên tức giận với chính mình , và sau đó , đọc nó như thể bạn là người quan sát và cho phép cảm giác đến và đi .",0.6735861585215753,0.53685946452892,0.468760874031861,0.33299202007519174,0.8943284749984741
72,"Prosper 's unsecured personal loans are fully amortized over a period of three or five years , with no pre-payment penalties .","Các khoản vay cá nhân không bảo đảm của Prosper được hoàn toàn chấp nhận trong vòng ba hoặc năm năm , không có hình phạt trả trước .","Các khoản vay cá nhân không có bảo đảm của Prosper được phân bổ đầy đủ trong khoảng thời gian ba hoặc năm năm , không có hình phạt tiền thanh toán .",0.6608790665849625,0.5912281438542276,0.5683599203093465,0.4911590020214748,0.8513529300689697
73,The law must ensure certain guidelines are set out in order to ensure that evidence presented to the court can be regarded as trustworthy .,Luật pháp phải đảm bảo một số hướng dẫn nhất định được đưa ra để đảm bảo rằng bằng chứng được trình bày trước toà có thể được coi là đáng tin cậy .,Luật pháp phải đảm bảo các hướng dẫn nhất định được đặt ra để đảm bảo rằng bằng chứng được đưa ra toà án có thể được coi là đáng tin cậy .,0.8529411764705882,0.8038454813782707,0.7661010577423706,0.6648729787534826,0.966899037361145
74,Just think about the first moment that you met her .,Hãy nghĩ về khoảnh khắc đầu tiên anh gặp cô ấy .,Nghĩ về lúc mới gặp cô ta ấy nhé,0.3333333333333333,0.1740776559556978,0.10025157431478134,0.0428361950754725,0.6749900579452515
