,texts,predictions,references,BLEU_1,BLEU_2,BLEU_3,BLEU_4,cosin similarity
10,I told you I 'll take care of it later .,tôi đã nói với anh ấy .,Đã bảo là tôi sẽ xử lý sau rồi còn gì .,0.13986904558770089,0.03378158391235532,0.03535699278699413,0.019229913610012243,0.5377782583236694
11,Reaper 's parents led the first team of archeologists to Olduvai .,cha tôi đã được giải đấu ở phía trước .,Bố mẹ của Reaper là trưởng nhóm khảo cổ ở Olduvai .,0.1637461506155964,0.038595337831160655,0.03974870438631006,0.02054901307230194,0.47557562589645386
12,"She was discovered by Nilver Huarac , and has performed with Alma Bella , Lisette , and her current partner Dilbert Aguilar .",cô ấy đã được phát triển bởi vì sự phát triển và sự phát triển và sự kiện .,"Cô được phát hiện bởi Nilver Huarac , và đã biểu diễn cùng Alma Bella , Lisette và đối tác hiện tại của cô Dilbert Aguilar .",0.276360233882459,0.10038552762557533,0.05726338303523894,0.019987704019977716,0.5676586627960205
13,"For the last time , give me your wallet .",vì vậy tôi đã cho phép tôi .,"Lần cuối cùng , đưa ví cho tao !",0.11031211282307446,0.03729230060020541,0.038757510527157556,0.024512401940754224,0.4951167404651642
14,"If you have 15.3 grams of 10K gold scrap , USD$ 1,600 divided by 31.1 equals USD$ 51.45 , and that amount multiplied by .4167 ( 10K ) equals USD$ 21.44 per gram  ,  USD$ 21.44 multiplied by 15.3 grams equals USD$ 328.02",nếu có thể trong vòng 3 3 3 3 2 2 2 2 3 2 3 3 2 3 3 2 3 3 3 3 3 3 3 3 2 3 lần mỗi ngày 2 lần mỗi ngày 3 lần mỗi ngày .,"Nếu bạn có 15,3 gam vàng tạp chất , lấy 1,600 đô la chia cho 31,1 để được 1,17 triệu đồng , và lấy số đó nhân cho 0,4167 ( 10 K ) được 21.44 đô la / gam . 21.44 đô la nhân cho 15,3 gam được 328.02 đô la .",0.03772790545043661,0.008536056476033954,0.008587636203480463,0.004134930890754307,0.41957932710647583
15,I 'm afraid you are responsible .,tôi đã nói chuyện với người đó .,Tôi sợ rằng ông phải có trách nhiệm .,0.11031211282307446,0.03729230060020541,0.038757510527157556,0.024512401940754224,0.6550867557525635
16,"An old villain can be all that , but might also be twisted that way by life 's circumstances - giving him a lot more depth .",người này có thể có thể được những người khác nhưng cũng có thể giúp đỡ và cũng có thể giúp đỡ .,"Một kẻ ác già dặn cũng có mọi tính chất như vậy , nhưng có thể biến đổi tuỳ theo hoàn cảnh , tạo thêm chiều sâu cho tính cách của nhân vật .",0.16170273212774905,0.0954573355662025,0.045667018211270914,0.016991796694759462,0.5603008270263672
17,Take care of shallow water .,kiểm tra những loại nước nước .,Dọn dẹp khu vực trũng thấp .,0.14285714285714285,0.048795003647426664,0.051070565444162705,0.033031643180138064,0.4769474267959595
18,"Launched in 2004 , the Girl Detective series features Nancy driving a hybrid electric vehicle and using a cell phone .",tiếng sau đó trong một nhà sản xuất điện tử được sử dụng trong một số người chơi và không được sử dụng cho các nhà sản xuất .,"Từ năm 2004 , Nancy trong loạt truyện Nữ thám tử đã lái xe hơi hybrid chạy điện hiện đại cũng như sử dụng điện thoại di động .",0.20689655172413796,0.08596023825918794,0.04878049212057377,0.01801210737536247,0.576854944229126
19,How was this possible ?,sao có thể làm được ?,Điều này xảy ra thế nào ?,0.141080287481769,0.04887164517296948,0.051675473202961675,0.03455747170954952,0.5909308791160583
20,"my mama does n't say "" yes "" she says , "" ah ha "" and suddenly the sky in her mouth becomes a Hector Lavoe song .",cha mẹ đã nói rằng cô ấy đã nói rằng cô ấy là một nhà máy tính của mình .,"mẹ không nói "" có "" mẹ nói "" à ha "" và bầu trời ngôn ngữ từ miệng bà bỗng thành bản hoà ca Hector Lavoe",0.10570321345780699,0.01980002599263464,0.020069476038712848,0.00893101850535195,0.534274697303772
21,A lobule of the lung enclosed in septa and supplied by a terminal bronchiole that branches into the respiratory bronchioles .,một ngày trong một phần lớn và được sử dụng để tạo ra .,Một tiểu thuỳ của phổi được bao bọc trong vách ngăn và được cung cấp bởi một phế quản cuối phân nhánh vào các tiểu phế quản hô hấp .,0.11389519904427518,0.05285824717177223,0.0303251727815285,0.012112802066548996,0.5371803045272827
22,"I mean , I can get him fixed .",tôi nghĩ là anh ấy có thể được .,"Ý tôi là , tôi có thể đưa nó đi sửa .",0.3980729503187718,0.1888225796865554,0.10978725166339424,0.045691164532331116,0.7443917989730835
23,"Yes , now that 's all I remember !",ược rồi ta có thể làm .,"Phải , bây giờ tôi chỉ nhớ có bao nhiêu đó !",0.06993452279385044,0.023887187063648833,0.025001169362047396,0.016170365420297903,0.5139060616493225
24,Where did you find it ?,các anh sẽ tìm được gì ?,Anh tìm thấy nó ở đâu vậy ?,0.24767939992862334,0.05982025827726344,0.06260998436049539,0.034052233956373766,0.7099577188491821
25,Learn to beatbox .,hiểu .,Luyện beatbox .,0.3032653298563167,0.13562437855552414,0.13562437855552414,0.09069748827745895,0.5849072337150574
26,"Little wog , let me tell you something .",nói cho tôi biết anh ấy .,"Nhóc con , để tôi nói cậu nghe .",0.32206169703226534,0.06351142315744464,0.06647328722938307,0.03266828640925502,0.6858204007148743
27,"For example , use regional terms such as "" soda "" versus "" pop "" to establish geography .",ví dụ như các cơ sở có thể sử dụng các nhà nước khác nhau hơn .,"Ví dụ , sử dụng từ ngữ địa phương như "" trái thơm "" thay cho "" quả dứa "" để tạo sự khác nhau về địa lý .",0.2032770305131713,0.11200018887757493,0.053823066444057065,0.019533233806947024,0.6569311618804932
28,"After the 1964 Tokyo Olympics , Nintendo 's stock price plummeted to its lowest recorded level of ¥ 60 .",sau đó bắt đầu tiên của các quốc gia của các quốc gia vào năm trước .,"Sau Thế vận hội Tokyo 1964 , giá cổ phiếu của Nintendo đã giảm mạnh xuống mức thấp nhất được ghi nhận là ¥ 60 .",0.06928838938241806,0.015970184657135598,0.01622994763673395,0.008056378117242096,0.49086833000183105
29,Mark the shadow 's new location .,hình thành một phần của nhà .,Đánh dấu vị trí mới của bóng cọc .,0.21470779802151024,0.05185685985790754,0.05427521174581795,0.029519129053903102,0.5401223301887512
30,We have a situation where private companies are applying censorship standards that are often quite arbitrary and generally more narrow than the free speech constitutional standards that we have in democracies .,chúng ta cần phải giải quyết định vấn đề nghị về việc làm việc và sự kiện và sự kiện có thể làm việc với những người khác nhau có thể giúp chúng ta có thể làm việc ở trung quốc và nước ngoài hàng ngày .,Chúng ta có một tình huống là những công ty tư nhân đang áp dụng các tiêu chuẩn kiểm duyệt một cách khá tuỳ tiện và thông thường là hẹp hơn so với những tiêu chuẩn hiến pháp về tự do ngôn luận mà chúng ta đang có ở các nền dân chủ .,0.2016567066957762,0.10645031925079317,0.045735452895771925,0.014357079595737003,0.7380445599555969
31,David got ammonium nitrate instead .,i đã bị bắt đầu .,David đã có được Nitrat amoni .,0.28216057496353797,0.06911494341909905,0.07308015504567583,0.041095991233501536,0.5847295522689819
32,- The water system plans ?,nhiều thời gian để đi .,- Còn hệ thống nước ?,0.0,0.0,0.0,0.0,0.5213664174079895
33,"For the Skey test , start by purchasing a gold tester or gold verification pen employing the Skey method .",ể bắt đầu các bạn nên dùng nước trong khi bạn sử dụng các loại thuốc này cho các bạn có thể sử dụng các loại thuốc .,"Đối với phép thử Skey , đầu tiên bạn cần mua một cây bút thử vàng dùng cho phương pháp này .",0.21428571428571425,0.02817180849095055,0.02843886970509346,0.010511846841633778,0.5925318598747253
34,"Be careful to avoid : Fatty and greasy foods , especially fried food .",dùng thuốc ăn và ăn ăn ăn và ăn ăn ăn .,"Hãy cẩn thận để tránh : Thực phẩm giàu chất béo và mỡ , đặt biệt là thức ăn chiên rán .",0.10864955212676956,0.020718656658232738,0.021218259903136732,0.009742359140157737,0.4571572542190552
35,The blue numbers represent the lowest ratings and the red numbers represent the highest ratings NR denotes that the drama did not rank in the Top 20 daily programs on that date .,các nhà sản xuất từ đầu tiên của chúng tôi đã được gọi là một số thứ hai của các nhà sản xuất từ 3 lần đầu tiên được gọi là một số lượng xe của chúng tôi .,Những con số màu xanh đại diện thấp nhất và đánh giá của những con số đỏ đại diện cho các đánh giá cao nhất NR chứng tỏ rằng kịch đã không phải là thứ hạng trong Top 20 chương trình hàng ngày vào ngày đó .,0.1670857192087146,0.018924954503319463,0.019051549884684455,0.006499027012350608,0.6316730976104736
36,The components do n't really matter .,chỉ cần phải làm việc .,Nhiều thành phần không quá quan trọng .,0.11942188509563156,0.04136895450425726,0.043742343691381705,0.02925226826055808,0.5069458484649658
37,To get back my i Pod ?,ể tôi cho tôi trong phòng .,Để lấy lại iPod à ?,0.0,0.0,0.0,0.0,0.4968847334384918
38,Paraldehyde has a hot burning taste and can upset the stomach .,có vẻ mặt trời có thể làm và ăn nhưng chúng ta không ?,Paraldehyd có vị nóng bỏng và có thể gây khó chịu cho dạ dày .,0.26601793705829224,0.13802992984483847,0.07918880582559891,0.03344511038039969,0.4487452507019043
39,Because you shot it !,vì anh đã bị đi .,Bởi vì anh đã bắn nó !,0.423240862445307,0.3785581357133378,0.33659106912087433,0.17103294495668978,0.731139063835144
40,We preserve the anonymity of all of our volunteers .,chúng ta đã ở trong cuộc sống của chúng ta .,Chúng tôi đảm bảo tính nặc danh cho mọi tình nguyện viên .,0.0757957198250164,0.025138596337448173,0.025809547889019572,0.01571650849186369,0.5127086639404297
41,Go look after the horses .,i nào đi đi .,Đi coi chừng ngựa đi .,0.3274923012311928,0.25890539701513365,0.1564500793568822,0.09302577375697234,0.6526968479156494
42,But that thought is actually an expression of a sort of seductive line of argument that 's in the air .,nhưng nó có thể là một phần của các loài không có thể thấy một cách khác biệt là một số lượng lớn .,Nhưng suy nghĩ đó thực ra là sự biểu lộ cho lời lập luận đầy cám dỗ trong không trung .,0.12500000000000003,0.02331262020600785,0.023573136842452342,0.01041441909198652,0.5960328578948975
43,He should trust me above the Northman .,ng ta đã nói về một trong những gì .,Hắn nên tin ta hơn tên phương bắc .,0.2,0.04714045207910317,0.048549177170732344,0.025098621243978974,0.6605938076972961
44,It 's bad enough that this charlatan has wasted our time once .,không phải là một người ta đã bị giết cả .,Thằng bịp bợm đó từng làm mất thời gian của ta đã là tệ lắm rồi .,0.21075573773993073,0.11052124127213366,0.06380946839963794,0.02747551257340107,0.6293627619743347
45,"Firefox , the desktop web browser ; Firefox for Android , a project for Android smartphones and tablet computers ; Firefox for iOS , a project for iOS smartphones and tablets ; Safari , the default web browser for iOS ; Mobile browser",phân tích của các sản phẩm của các loại thuốc này được sử dụng trong số lượng của các nhà sản xuất từ 2 5 5 .,"Firefox , trình duyệt web trên máy tính để bàn ; Firefox cho Android , một dự án cho điện thoại thông minh và máy tính bảng Android ; Firefox cho iOS , một dự án cho điện thoại thông minh và máy tính bảng iOS ; Safari , trình duyệt web mặc định cho iOS ; Trình duyệt di động",0.0,0.0,0.0,0.0,0.40841934084892273
46,Andrzeja Górska - Polish nun ( Commander 's Cross ) Tadeusz Isakowicz - Zaleski - Polish priest Ignacy Jeż - Polish Catholic Bishop Michał Józefczyk - Polish priest Wojciech Lemański - Polish priest Lawrence Wnuk - Polish priest,hình ảnh của quốc gia của quốc gia của quốc gia của quốc gia của quốc gia của tôi đã được giải quyết vào năm 2004 .,Andrzeja Górska - nữ tu người Ba Lan ( Thập tự giá chỉ huy ) Tadeusz Isakowicz-Zaleski - linh mục người Ba Lan Ignacy Jeż - Giám mục Công giáo Ba Lan Michał Józefchot - linh mục người Ba Lan Wojciech Lemański - linh mục người Ba Lan Lawrence Wnuk - linh mục người Ba Lan,0.0,0.0,0.0,0.0,0.37592631578445435
47,Spray the tray of the cage liberally with the cage cleaner .,kiểm tra các chất lượng nước trước khi ăn tóc để không khí .,"Sau đó , bạn có thể xịt một lượng lớn thuốc làm sạch quanh lồng .",0.12383969996431167,0.02873672255424503,0.02931755587729816,0.014724959205415935,0.5336000919342041
48,"And when the bubble burst , it could n't refinance its loans .",và khi bạn sẽ tạo ra các cửa hàng hoá học .,"Và khi bong bóng nổ tung , nó không thể tái cấp vốn cho các khoản vay .",0.15163266492815836,0.028915214663322242,0.02961246715952359,0.013596557465655168,0.5334763526916504
49,"In order to get the best possible signal , try to place your router in a central location .",ể được sử dụng bạn có thể được thêm một số lượng máy tính hoặc một số lượng .,"Để có được tín hiệu tốt nhất có thể , hãy cố đặt bộ định tuyến ở vị trí trung tâm .",0.1797767717102179,0.09235153741158533,0.052680516661900656,0.021867212854745147,0.5332391262054443
50,2015 : Uganda Press Photo Award 's top creative prize and was a runner - up in its portrait and daily life categories ; 2016 : Rencontres d'Arles Discovery Award ; 2017 : Okay Africa named her among Uganda 's best emerging artists,ngày ngày tháng 10 năm 2013 cô đã được thành lập vào năm 2011 và một nhà sản xuất và nhà sản xuất và nhà sản xuất và một nhà sản xuất từ một nhà sản xuất từ một nhà sản xuất từ ngày nay .,2015 : Giải thưởng sáng tạo hàng đầu của Uganda Press Photo Award và là người về nhì trong các hạng mục chân dung và cuộc sống hàng ngày ; 2016 : Rencontres d'Arles Discovery Award ; 2017 : Okay Africa đưa tên bà vào danh sách các nghệ sĩ mới nổi xuất sắc nhất của Uganda,0.08557741117191608,0.012236206600500746,0.012305145703258255,0.0047061590809692865,0.4807596206665039
51,Never once seen a banger that could quit .,có lẽ khi đã thấy nó được biết đến khi nó được .,Không có gã mua súng nào dừng lại được .,0.23076923076923078,0.1386750490563073,0.07969764130496686,0.036362270465000714,0.5162514448165894
52,What are you in America doing about it ?,cậu đang làm gì với các nhà hàng gì ?,Vậy mọi người ở Mỹ đang làm gì để đối phó với điều đó ?,0.3032653298563167,0.2021768865708778,0.1750903198284251,0.07198551647532922,0.6838101744651794
53,I 'll call if we need you .,chúng tôi sẽ gọi là anh có thể .,Tôi sẽ gọi nếu cần .,0.3333333333333333,0.20412414523193154,0.11868405219520975,0.056122223243057295,0.6320918202400208
54,He was nominated for the Nobel Prize in Literature sixteen times .,anh đã được giải đấu với cô gái của tôi ở nhà ở nhà .,Ông đã được đề cử giải Nobel văn học mười sáu lần .,0.26666666666666666,0.13801311186847082,0.07906176749339683,0.033241378434410024,0.4640936851501465
55,"It explains race , culture , capitalism and how democracy destroyed western civilization .",nó được phát triển bởi các quốc gia quốc tế quốc tế quốc tế năm 2004 .,"Nó diễn giải về các giống loài , văn hoá , chủ nghĩa tư bản và cách nền dân chủ huỷ diệt văn minh phương Tây .",0.06533016152964125,0.015057858215616329,0.015302781752847334,0.0075961425634876725,0.5638988018035889
56,"Simply put , are you still willing to put in the energy to keep this relationship going ?",hãy cố gắng giúp bạn cần phải giúp bạn cần thiết kế cho việc đó .,Hãy tự hỏi liệu bạn còn sẵn sàng dành tâm trí để giữ gìn mối quan hệ này ?,0.05181431988627502,0.016922486012095613,0.01721690050137683,0.01019762710673886,0.5905705690383911
57,Their sole purpose is to make our lives better .,sự kiện của chúng ta sẽ giúp chúng ta sẽ bị phá huỷ và nước này .,Mục đích duy nhất của chúng là làm cho cuộc sống của chúng ta tốt hơn .,0.29411764705882354,0.19174124721184263,0.163857087047657,0.06468490584192432,0.649566650390625
58,"If you 're not having any luck getting rid of the bats on your own , or you suspect you might be housing an entire bat colony , your best bet is to have the problem dealt with professionally .",nếu bạn không thể thấy rằng bạn có thể là một số người bạn có thể nhìn thấy một cách khác nhau bạn sẽ có thể bạn có thể thay đổi một phần của bạn có thể thay đổi trong một phần của bạn .,"Nếu chẳng may không tự xua đuổi được lũ dơi hoặc nghi ngờ có cả tổ dơi trong nhà , tốt nhất là bạn nên nhờ dịch vụ chuyên nghiệp xử lý .",0.13333333333333333,0.017407765595569783,0.01750810269316664,0.006400178381760218,0.492011696100235
59,"With her company Reinaudi created several characters that she would later include in her published stories , such as the little dog Rito , Marimonia , and Sonio .",với các nhà sản xuất bản thân có thể được sử dụng để đảm bảo rằng bạn đã được sử dụng để bảo vệ một người khác .,"Với công ty của mình , Reinaudi đã tạo ra một số nhân vật mà sau này cô sẽ đưa vào những câu chuyện đã xuất bản của mình , chẳng hạn như chú chó nhỏ Rito , Marimonia và Sonio .",0.10830904637725597,0.049326109588256735,0.028001059699132077,0.010832693916424092,0.5906976461410522
60,"When you 're beginning a new enterprise , it might feel presumptuous to speak of your career like it 's the real deal .",khi bạn bắt đầu sự nghiệp của mình về việc cho những người bạn có thể làm việc cho sự kiện của mình .,"Khi bắt đầu một doanh nghiệp mới , có thể bạn cảm thấy rằng sẽ là quá tự tin nếu bạn nói về sự nghiệp của mình như thể mọi chuyện đã thành công thật sự .",0.3151296493636461,0.1996384986176837,0.16054085874608512,0.08741736879852367,0.7635564208030701
61,Notice how the stick casts a shadow - that 's the shadow you 'll use to find your direction .,tìm thấy những gì về mặt trời trong những bức ảnh của bạn về mặt trời trong đó nó sẽ được tìm thấy .,Quan sát bóng của chiếc cọc vừa cắm - đó là cái bóng mà bạn sẽ dùng để tìm hướng .,0.25,0.03296902366978934,0.03333744983027298,0.012384901282810543,0.5828850865364075
62,"The cap is small , but sometimes fitting it can be uncomfortable .",cảm giác này sẽ bị thương nhưng nhưng không có nhiều thời gian hơn .,"Cái mũ cầu nhỏ , nhưng đôi khi cho vào sẽ khá khó chịu .",0.2,0.03779644730092273,0.03850322886878714,0.017395797375642234,0.4307209849357605
63,"However , Steve Key of Computer And Video Games disliked the Dreamcast release 's low - resolution backgrounds , which he thought made the characters stand out too much from the environments , and thus lessened the game 's atmosphere .",tuy nhiên các nhà sản xuất và phát triển của các nhà sản xuất năng lượng của chúng ta có thể tìm thấy một số người khác biệt cho các nhà sản xuất và những người khác nhau hoặc một số người khác .,"Tuy nhiên , Steve Key của Computer And Video Games không thích hình nền độ phân giải thấp trên phiên bản Dreamcast , và cho rằng nó làm các nhân vật nổi bật quá nhiều so với cảnh quan xung quanh , và do đó giảm bớt bầu không khí của trò chơi .",0.14485517634426573,0.016382536194140977,0.016479192518201326,0.005608292234895334,0.6114787459373474
64,"BG : So you 're basically pleading for rehabilitating growth , but the only way for that happen without compromising the capacity of the earth , to take us on a long journey , is for economic growth somehow to decouple from the underlying use of resources .",vì vậy bạn nên nói rằng những người khác biệt là những điều này có thể là một cách để tìm kiếm những người khác nhau có thể tạo ra các nhà nước khác để tạo ra các nhà nước khác nhau cho các nhà nước khác .,"BG : Vậy cơ bản là bạn đang đề xuất khôi phục tăng trưởng , nhưng cách duy nhất để điều đó xảy ra mà không vượt quá sức chịu đựng của trái đất và đưa chúng ta đi một chặng đường dài , là tách biệt tăng trưởng kinh tế với việc sử dụng tài nguyên .",0.16915340544804897,0.01709434384236218,0.017186499978157493,0.005523249001857345,0.6480558514595032
65,But what about those more dynamic and unpredictable situations that we now increasingly face ?,nhưng điều gì đó thì chúng ta không thể thấy những gì chúng ta không thể thấy sự kiện .,Nhưng còn những tình huống năng động và khó đoán hơn mà chúng ta hiện đang đối mặt thì sao ?,0.19024588490014283,0.09759407974041522,0.055628038585516675,0.023036898984827893,0.6174063682556152
66,Adding specific details about why you 're thanking the person makes the note much more sincere and personal .,ví dụ bạn nên tìm cách bạn hãy tìm cách cho bạn hãy tìm kiếm những vấn đề về việc sử dụng để giúp bạn không thể hiện tại .,Thêm vào chi tiết cụ thể vì sao bạn cảm ơn người đó sẽ làm cho tấm thiếp thêm phần chân thành và nhân cách hoá .,0.16666666666666669,0.023973165074269213,0.02418440279642364,0.009337534921653758,0.5845543742179871
67,You two lovebirds have a nice trip now .,anh có một ngày một ngày .,Bây giờ hai anh bạn thân sẽ có một chuyến đi vui vẻ .,0.21021682352653848,0.11353006030987174,0.06681995519197736,0.030559813141678258,0.5457541942596436
68,I am her mother .,tôi là anh gái của cô .,Chị là mẹ nó .,0.2857142857142857,0.06900655593423542,0.07222468628919763,0.039281465090051315,0.7269155979156494
69,"The majority of Louis Latour 's Domaine vineyards are in Aloxe - Corton , the original home of the family .",sự kiện của nhà của nhà ở trong nhà của anh ở trong số năm .,"Phần lớn những vườn nho của Domaine Louis Latour nằm trong Aloxe-Corton , nơi khởi đầu phát triển của gia đình .",0.17182231969774306,0.02805846731205558,0.02854662368091225,0.011955945032299038,0.48481011390686035
70,"More worrisome , the Vietnamese government persists in criminalizing peaceful dissent , unsanctioned religious activity and efforts to seek sanctuary in Cambodia , by arresting and imprisoning Montagnards who engage in those activities .",một số người khác biệt của các nhà lãnh đạo của các quốc gia của các quốc gia của các quốc gia và sự kiện của họ cũng có thể bị bắt đầu .,"Chính quyền Việt Nam dai dẳng truy bắt những người chống đối ôn hoà , không thừa nhận những sinh hoạt tôn giáo , và truy lùng những nơi ẩn lánh tại Cambodia , bằng cách bắt giữ và giam cầm những người thiểu số can dự vào những hoạt động này .",0.08410021617170912,0.012072427293388721,0.012165657592958451,0.0046819028051364505,0.6636569499969482
71,"List the reasons you might be angry at yourself , then read the list as if you are observer and let the feelings come and go .",bạn cảm thấy bạn có thể bạn hãy tìm kiếm những bạn hãy tìm kiếm những bạn hãy tìm kiếm những bạn sẽ làm việc cho bạn có thể thay đổi .,"Liệt kê danh sách nguyên nhân khiến bạn trở nên tức giận với chính mình , và sau đó , đọc nó như thể bạn là người quan sát và cho phép cảm giác đến và đi .",0.15544295965882507,0.06447473618085271,0.03655524370077645,0.013461698703218006,0.6215669512748718
72,"Prosper 's unsecured personal loans are fully amortized over a period of three or five years , with no pre-payment penalties .",sử dụng trong số có thể được sử dụng trong số năm trước khi được không được sử dụng .,"Các khoản vay cá nhân không có bảo đảm của Prosper được phân bổ đầy đủ trong khoảng thời gian ba hoặc năm năm , không có hình phạt tiền thanh toán .",0.1566137330283048,0.020743995695673607,0.021026291819836507,0.007868104938958592,0.5689971446990967
73,The law must ensure certain guidelines are set out in order to ensure that evidence presented to the court can be regarded as trustworthy .,công việc cũng có thể được sử dụng để bảo vệ chính phủ và một số người đã được sử dụng để bảo vệ các nhà hàng hoá .,Luật pháp phải đảm bảo các hướng dẫn nhất định được đặt ra để đảm bảo rằng bằng chứng được đưa ra toà án có thể được coi là đáng tin cậy .,0.27035961814839377,0.1297046513905395,0.11006433618942707,0.03672333832749297,0.6572446227073669
74,Just think about the first moment that you met her .,hãy nghĩ về việc của anh ta sẽ gặp một cuộc sống của mình .,Nghĩ về lúc mới gặp cô ta ấy nhé,0.2,0.03779644730092273,0.03850322886878714,0.017395797375642234,0.6030895113945007
75,"He believed that it was "" more an interactive , cinematic experience than a video game "" .",ng ta là một người rất nhiều người khác biệt với một người khác .,"Ông tin rằng đó là "" nhiều trải nghiệm mang tính điện ảnh , tương tác hơn là một trò chơi video "" .",0.1463497696250737,0.07574320172696336,0.043390017970536626,0.01824325528460925,0.5488612055778503
76,"The character , Jumpman , would later become Mario and Nintendo 's official mascot .",bộ phim của cô đã được giải quyết về các nhà .,Nhân vật Jumpman sau này sẽ trở thành Mario và là linh vật chính thức của Nintendo .,0.10108844328543891,0.023609173909393866,0.02417847818858558,0.0122858765681624,0.41256794333457947
77,Let 's just try and stay on it .,hãy để làm cho mọi thứ .,Chúng ta hãy cố đi tiếp đi .,0.24767939992862334,0.05982025827726344,0.06260998436049539,0.034052233956373766,0.6132901310920715
78,"Jackie , I been chasing after this asshole for three straight years .",tôi đã ở đây năm sau đó đã được gọi là một nhà .,"Jackie , anh đã theo thằng này 3 năm trời rồi .",0.21428571428571425,0.040599897147057515,0.04142051171543866,0.018798317647335087,0.5218569040298462
79,"So Markkula took over as an interim and rather passive president , and Jobs found that he now had full rein to do what he wanted with the Mac division .",vì vậy họ đã được sử dụng và một trong những năm trước khi chúng tôi đã tạo ra một cách sử dụng cho những công ty và tạo ra những công ty .,"Vì vậy , Markkula đã giữ chức chủ tịch lâm thời và có đôi chút bị động  , Jobs nhận thấy rằng bây giờ ông đã có thể toàn quyền làm những gì mình muốn để phát triển Mac",0.12694752895753042,0.018223078170049846,0.018363807370200567,0.007067235008265541,0.6768276691436768
80,Bouharat started her career with Dilbeek Sport .,những người bắt đầu của bạn đã bắt đầu .,Bouharat bắt đầu sự nghiệp với Dilbeek Sport .,0.3,0.18257418583505533,0.10573712634405641,0.04939382737115371,0.4970588684082031
81,"One of them said to Luria , "" How can we solve things that are n't real problems ?",một khi chúng ta có thể nói về những điều này và những điều này có thể nói về những gì .,"Một người trong số họ nói với Luria , "" Làm sao chúng tôi có thể trả lời những câu hỏi không có thực ?",0.2379614435098428,0.09943348535101394,0.05660176675561629,0.02109645311376129,0.6996101140975952
82,"Elyse , wake up .",bắt đầu .,"Elyse , dậy đi .",0.17113903967753066,0.06628186505570068,0.07882286551988947,0.05833544737207805,0.4950866103172302
